1f9e9                                             puzzle piece
1f9f8                                             teddy bear
2660-fe0f                                         spade suit
2665-fe0f                                         heart suit
2666-fe0f                                         diamond suit
2663-fe0f                                         club suit
265f-fe0f                                         chess pawn
1f0cf                                             joker
1f004                                             mahjong red dragon
1f3b4                                             flower playing cards
1f3ad                                             performing arts
1f5bc-fe0f                                        framed picture
1f3a8                                             artist palette
1f9f5                                             thread
1f9f6                                             yarn
1f453                                             glasses
1f576-fe0f                                        sunglasses
1f97d                                             goggles
1f97c                                             lab coat
1f9ba                                             safety vest
1f454                                             necktie
1f455                                             t-shirt
1f456                                             jeans
1f9e3                                             scarf
1f9e4                                             gloves
1f9e5                                             coat
1f9e6                                             socks
1f457                                             dress
1f458                                             kimono
1f97b                                             sari
1fa71                                             one-piece swimsuit
1fa72                                             briefs
1fa73                                             shorts
1f459                                             bikini
1f45b                                             purse
1f45c                                             handbag
1f45d                                             clutch bag
1f6cd-fe0f                                        shopping bags
1f392                                             backpack
1f45f                                             running shoe
1f97e                                             hiking boot
1f97f                                             flat shoe
1f460                                             high-heeled shoe
1fa70                                             ballet shoes
1f451                                             crown
1f3a9                                             top hat
1f393                                             graduation cap
1f9e2                                             billed cap
1f4ff                                             prayer beads
1f484                                             lipstick
1f48d                                             ring
1f48e                                             gem stone
1f507                                             muted speaker
1f508                                             speaker low volume
1f509                                             speaker medium volume
1f50a                                             speaker high volume
1f4e2                                             loudspeaker
1f4e3                                             megaphone
1f4ef                                             postal horn
1f514                                             bell
1f515                                             bell with slash
1f3bc                                             musical score
1f3b5                                             musical note
1f3b6                                             musical notes
1f399-fe0f                                        studio microphone
1f39a-fe0f                                        level slider
1f39b-fe0f                                        control knobs
1f3a4                                             microphone
1f3a7                                             headphone
1f4fb                                             radio
1f3b7                                             saxophone
1f3b8                                             guitar
1f3b9                                             musical keyboard
1f3ba                                             trumpet
1f3bb                                             violin
1fa95                                             banjo
1f941                                             drum
1f4f1                                             mobile phone
1f4f2                                             mobile phone with arrow
260e-fe0f                                         telephone
1f4de                                             telephone receiver
1f4df                                             pager
1f4e0                                             fax machine
1f50b                                             battery
1f50c                                             electric plug
1f4bb                                             laptop
1f5a5-fe0f                                        desktop computer
1f5a8-fe0f                                        printer
2328-fe0f                                         keyboard
1f5b1-fe0f                                        computer mouse
1f5b2-fe0f                                        trackball
1f4bd                                             computer disk
1f4be                                             floppy disk
1f4bf                                             optical disk
1f4c0                                             dvd
1f9ee                                             abacus
1f3a5                                             movie camera
1f39e-fe0f                                        film frames
1f4fd-fe0f                                        film projector
1f3ac                                             clapper board
1f4fa                                             television
1f4f7                                             camera
1f4f8                                             camera with flash
1f4f9                                             video camera
1f4fc                                             videocassette
1f50d                                             magnifying glass tilted left
1f50e                                             magnifying glass tilted right
1f56f-fe0f                                        candle
1f4a1                                             light bulb
1f526                                             flashlight
1f3ee                                             red paper lantern
1fa94                                             diya lamp
1f4d4                                             notebook with decorative cover
1f4d5                                             closed book
1f4d6                                             open book
1f4d7                                             green book
1f4d8                                             blue book
1f4d9                                             orange book
1f4da                                             books
1f4d3                                             notebook
1f4d2                                             ledger
1f4c3                                             page with curl
1f4dc                                             scroll
1f4c4                                             page facing up
1f4f0                                             newspaper
1f5de-fe0f                                        rolled-up newspaper
1f4d1                                             bookmark tabs
1f516                                             bookmark
1f3f7-fe0f                                        label
1f4b0                                             money bag
1f4b4                                             yen banknote
1f4b5                                             dollar banknote
1f4b6                                             euro banknote
1f4b7                                             pound banknote
1f4b8                                             money with wings
1f4b3                                             credit card
1f9fe                                             receipt
1f4b9                                             chart increasing with yen
2709-fe0f                                         envelope
1f4e7                                             e-mail
1f4e8                                             incoming envelope
1f4e9                                             envelope with arrow
1f4e4                                             outbox tray
1f4e5                                             inbox tray
1f4e6                                             package
1f4eb                                             closed mailbox with raised flag
1f4ea                                             closed mailbox with lowered flag
1f4ec                                             open mailbox with raised flag
1f4ed                                             open mailbox with lowered flag
1f4ee                                             postbox
1f5f3-fe0f                                        ballot box with ballot
270f-fe0f                                         pencil
2712-fe0f                                         black nib
1f58b-fe0f                                        fountain pen
1f58a-fe0f                                        pen
1f58c-fe0f                                        paintbrush
1f58d-fe0f                                        crayon
1f4dd                                             memo
1f4bc                                             briefcase
1f4c1                                             file folder
1f4c2                                             open file folder
1f5c2-fe0f                                        card index dividers
1f4c5                                             calendar
1f4c6                                             tear-off calendar
1f5d2-fe0f                                        spiral notepad
1f5d3-fe0f                                        spiral calendar
1f4c7                                             card index
1f4c8                                             chart increasing
1f4c9                                             chart decreasing
1f4ca                                             bar chart
1f4cb                                             clipboard
1f4cc                                             pushpin
1f4cd                                             round pushpin
1f4ce                                             paperclip
1f587-fe0f                                        linked paperclips
1f4cf                                             straight ruler
1f4d0                                             triangular ruler
2702-fe0f                                         scissors
1f5c3-fe0f                                        card file box
1f5c4-fe0f                                        file cabinet
1f5d1-fe0f                                        wastebasket
1f512                                             locked
1f513                                             unlocked
1f50f                                             locked with pen
1f510                                             locked with key
1f511                                             key
1f5dd-fe0f                                        old key
1f528                                             hammer
1fa93                                             axe
26cf-fe0f                                         pick
2692-fe0f                                         hammer and pick
1f6e0-fe0f                                        hammer and wrench
1f5e1-fe0f                                        dagger
2694-fe0f                                         crossed swords
1f4a3                                             bomb
1f3f9                                             bow and arrow
1f6e1-fe0f                                        shield
1f527                                             wrench
1f529                                             nut and bolt
2699-fe0f                                         gear
1f5dc-fe0f                                        clamp
2696-fe0f                                         balance scale
1f9af                                             white cane
1f517                                             link
26d3-fe0f                                         chains
1f9f0                                             toolbox
1f9f2                                             magnet
2697-fe0f                                         alembic
1f9ea                                             test tube
1f9eb                                             petri dish
1f9ec                                             dna
1f52c                                             microscope
1f52d                                             telescope
1f4e1                                             satellite antenna
1f489                                             syringe
1fa78                                             drop of blood
1f48a                                             pill
1fa79                                             adhesive bandage
1fa7a                                             stethoscope
1f6aa                                             door
1f6cf-fe0f                                        bed
1f6cb-fe0f                                        couch and lamp
1fa91                                             chair
1f6bd                                             toilet
1f6bf                                             shower
1f6c1                                             bathtub
1fa92                                             razor
1f9f4                                             lotion bottle
1f9f7                                             safety pin
1f9f9                                             broom
1f9fa                                             basket
1f9fb                                             roll of paper
1f9fc                                             soap
1f9fd                                             sponge
1f9ef                                             fire extinguisher
1f6d2                                             shopping cart
1f6ac                                             cigarette
26b0-fe0f                                         coffin
26b1-fe0f                                         funeral urn
1f9ff                                             nazar amulet
1f5ff                                             moai
1f3e7                                             ATM sign
1f6ae                                             litter in bin sign
1f6b0                                             potable water
267f                                              wheelchair symbol
1f6bb                                             restroom
1f6bc                                             baby symbol
1f6be                                             water closet
1f6c2                                             passport control
1f6c3                                             customs
1f6c4                                             baggage claim
1f6c5                                             left luggage
26a0-fe0f                                         warning
1f6b8                                             children crossing
26d4                                              no entry
1f6ab                                             prohibited
1f6b3                                             no bicycles
1f6ad                                             no smoking
1f6af                                             no littering
1f6b1                                             non-potable water
1f6b7                                             no pedestrians
1f4f5                                             no mobile phones
1f51e                                             no one under eighteen
2622-fe0f                                         radioactive
2623-fe0f                                         biohazard
2b06-fe0f                                         up arrow
2197-fe0f                                         up-right arrow
27a1-fe0f                                         right arrow
2198-fe0f                                         down-right arrow
2b07-fe0f                                         down arrow
2199-fe0f                                         down-left arrow
2b05-fe0f                                         left arrow
2196-fe0f                                         up-left arrow
2195-fe0f                                         up-down arrow
2194-fe0f                                         left-right arrow
21a9-fe0f                                         right arrow curving left
21aa-fe0f                                         left arrow curving right
2934-fe0f                                         right arrow curving up
2935-fe0f                                         right arrow curving down
1f503                                             clockwise vertical arrows
1f504                                             counterclockwise arrows button
1f519                                             BACK arrow
1f51a                                             END arrow
1f51b                                             ON! arrow
1f51c                                             SOON arrow
1f51d                                             TOP arrow
1f6d0                                             place of worship
269b-fe0f                                         atom symbol
1f549-fe0f                                        om
2721-fe0f                                         star of David
2638-fe0f                                         wheel of dharma
262f-fe0f                                         yin yang
271d-fe0f                                         latin cross
2626-fe0f                                         orthodox cross
262a-fe0f                                         star and crescent
262e-fe0f                                         peace symbol
1f54e                                             menorah
1f52f                                             dotted six-pointed star
2648                                              Aries
2649                                              Taurus
264a                                              Gemini
264b                                              Cancer
264c                                              Leo
264d                                              Virgo
264e                                              Libra
264f                                              Scorpio
2650                                              Sagittarius
2651                                              Capricorn
2652                                              Aquarius
2653                                              Pisces
26ce                                              Ophiuchus
1f500                                             shuffle tracks button
1f501                                             repeat button
1f502                                             repeat single button
25b6-fe0f                                         play button
23e9                                              fast-forward button
23ed-fe0f                                         next track button
23ef-fe0f                                         play or pause button
25c0-fe0f                                         reverse button
23ea                                              fast reverse button
23ee-fe0f                                         last track button
1f53c                                             upwards button
23eb                                              fast up button
1f53d                                             downwards button
23ec                                              fast down button
23f8-fe0f                                         pause button
23f9-fe0f                                         stop button
23fa-fe0f                                         record button
23cf-fe0f                                         eject button
1f3a6                                             cinema
1f505                                             dim button
1f506                                             bright button
1f4f6                                             antenna bars
1f4f3                                             vibration mode
1f4f4                                             mobile phone off
2640-fe0f                                         female sign
2642-fe0f                                         male sign
26a7-fe0f                                         transgender symbol
2716-fe0f                                         multiply
2795                                              plus
2796                                              minus
2797                                              divide
267e-fe0f                                         infinity
203c-fe0f                                         double exclamation mark
2049-fe0f                                         exclamation question mark
2753                                              red question mark
2754                                              white question mark
2755                                              white exclamation mark
2757                                              red exclamation mark
3030-fe0f                                         wavy dash
1f4b1                                             currency exchange
1f4b2                                             heavy dollar sign
2695-fe0f                                         medical symbol
267b-fe0f                                         recycling symbol
269c-fe0f                                         fleur-de-lis
1f531                                             trident emblem
1f4db                                             name badge
1f530                                             Japanese symbol for beginner
2b55                                              hollow red circle
2705                                              check mark button
2611-fe0f                                         check box with check
2714-fe0f                                         check mark
274c                                              cross mark
274e                                              cross mark button
27b0                                              curly loop
27bf                                              double curly loop
303d-fe0f                                         part alternation mark
2733-fe0f                                         eight-spoked asterisk
2734-fe0f                                         eight-pointed star
2747-fe0f                                         sparkle
2122-fe0f                                         trade mark
1f520                                             input latin uppercase
1f521                                             input latin lowercase
1f522                                             input numbers
1f523                                             input symbols
1f524                                             input latin letters
1f191                                             CL button
1f192                                             COOL button
1f193                                             FREE button
2139-fe0f                                         information
1f194                                             ID button
24c2-fe0f                                         circled M
1f195                                             NEW button
1f196                                             NG button
1f197                                             OK button
1f17f-fe0f                                        P button
1f198                                             SOS button
1f199                                             UP! button
1f19a                                             VS button
1f534                                             red circle
1f7e0                                             orange circle
1f7e1                                             yellow circle
1f7e2                                             green circle
1f535                                             blue circle
1f7e3                                             purple circle
1f7e4                                             brown circle
26ab                                              black circle
26aa                                              white circle
1f7e5                                             red square
1f7e7                                             orange square
1f7e8                                             yellow square
1f7e9                                             green square
1f7e6                                             blue square
1f7ea                                             purple square
1f7eb                                             brown square
2b1b                                              black large square
2b1c                                              white large square
25fc-fe0f                                         black medium square
25fb-fe0f                                         white medium square
25fe                                              black medium-small square
25fd                                              white medium-small square
25aa-fe0f                                         black small square
25ab-fe0f                                         white small square
1f536                                             large orange diamond
1f537                                             large blue diamond
1f538                                             small orange diamond
1f539                                             small blue diamond
1f53a                                             red triangle pointed up
1f53b                                             red triangle pointed down
1f4a0                                             diamond with a dot
1f518                                             radio button
1f533                                             white square button
1f532                                             black square button
1f3c1                                             chequered flag
1f6a9                                             triangular flag
1f38c                                             crossed flags
1f3f4                                             black flag
1f3f3-fe0f                                        white flag
1f3f3-fe0f-200d-1f308                             rainbow flag
1f1e6-1f1e8                                       flag: Ascension Island
1f1e6-1f1e9                                       flag: Andorra
1f1e6-1f1ea                                       flag: United Arab Emirates
1f1e6-1f1eb                                       flag: Afghanistan
1f1e6-1f1ec                                       flag: Antigua & Barbuda
1f1e6-1f1ee                                       flag: Anguilla
1f1e6-1f1f1                                       flag: Albania
1f1e6-1f1f2                                       flag: Armenia
1f1e6-1f1f4                                       flag: Angola
1f1e6-1f1f6                                       flag: Antarctica
1f1e6-1f1f7                                       flag: Argentina
1f1e6-1f1f8                                       flag: American Samoa
1f1e6-1f1f9                                       flag: Austria
1f1e6-1f1fa                                       flag: Australia
1f1e6-1f1fc                                       flag: Aruba
1f1e6-1f1ff                                       flag: Azerbaijan
1f1e7-1f1e6                                       flag: Bosnia & Herzegovina
1f1e7-1f1e7                                       flag: Barbados
1f1e7-1f1e9                                       flag: Bangladesh
1f1e7-1f1ea                                       flag: Belgium
1f1e7-1f1eb                                       flag: Burkina Faso
1f1e7-1f1ec                                       flag: Bulgaria
1f1e7-1f1ed                                       flag: Bahrain
1f1e7-1f1ee                                       flag: Burundi
1f1e7-1f1ef                                       flag: Benin
1f1e7-1f1f2                                       flag: Bermuda
1f1e7-1f1f3                                       flag: Brunei
1f1e7-1f1f4                                       flag: Bolivia
1f1e7-1f1f6                                       flag: Caribbean Netherlands
1f1e7-1f1f7                                       flag: Brazil
1f1e7-1f1f8                                       flag: Bahamas
1f1e7-1f1f9                                       flag: Bhutan
1f1e7-1f1fb                                       flag: Bouvet Island
1f1e7-1f1fc                                       flag: Botswana
1f1e7-1f1fe                                       flag: Belarus
1f1e7-1f1ff                                       flag: Belize
1f1e8-1f1e6                                       flag: Canada
1f1e8-1f1e9                                       flag: Congo - Kinshasa
1f1e8-1f1eb                                       flag: Central African Republic
1f1e8-1f1ec                                       flag: Congo - Brazzaville
1f1e8-1f1ed                                       flag: Switzerland
1f1e8-1f1f0                                       flag: Cook Islands
1f1e8-1f1f1                                       flag: Chile
1f1e8-1f1f2                                       flag: Cameroon
1f1e8-1f1f3                                       flag: China
1f1e8-1f1f4                                       flag: Colombia
1f1e8-1f1f5                                       flag: Clipperton Island
1f1e8-1f1f7                                       flag: Costa Rica
1f1e8-1f1fa                                       flag: Cuba
1f1e8-1f1fb                                       flag: Cape Verde
1f1e8-1f1fd                                       flag: Christmas Island
1f1e8-1f1fe                                       flag: Cyprus
1f1e8-1f1ff                                       flag: Czechia
1f1e9-1f1ea                                       flag: Germany
1f1e9-1f1ec                                       flag: Diego Garcia
1f1e9-1f1ef                                       flag: Djibouti
1f1e9-1f1f0                                       flag: Denmark
1f1e9-1f1f2                                       flag: Dominica
1f1e9-1f1f4                                       flag: Dominican Republic
1f1e9-1f1ff                                       flag: Algeria
1f1ea-1f1e6                                       flag: Ceuta & Melilla
1f1ea-1f1e8                                       flag: Ecuador
1f1ea-1f1ea                                       flag: Estonia
1f1ea-1f1ec                                       flag: Egypt
1f1ea-1f1ed                                       flag: Western Sahara
1f1ea-1f1f7                                       flag: Eritrea
1f1ea-1f1f8                                       flag: Spain
1f1ea-1f1f9                                       flag: Ethiopia
1f1ea-1f1fa                                       flag: European Union
1f1eb-1f1ee                                       flag: Finland
1f1eb-1f1ef                                       flag: Fiji
1f1eb-1f1f0                                       flag: Falkland Islands
1f1eb-1f1f2                                       flag: Micronesia
1f1eb-1f1f4                                       flag: Faroe Islands
1f1eb-1f1f7                                       flag: France
1f1ec-1f1e6                                       flag: Gabon
1f1ec-1f1e7                                       flag: United Kingdom
1f1ec-1f1e9                                       flag: Grenada
1f1ec-1f1ea                                       flag: Georgia
1f1ec-1f1eb                                       flag: French Guiana
1f1ec-1f1ec                                       flag: Guernsey
1f1ec-1f1ed                                       flag: Ghana
1f1ec-1f1ee                                       flag: Gibraltar
1f1ec-1f1f1                                       flag: Greenland
1f1ec-1f1f2                                       flag: Gambia
1f1ec-1f1f3                                       flag: Guinea
1f1ec-1f1f5                                       flag: Guadeloupe
1f1ec-1f1f6                                       flag: Equatorial Guinea
1f1ec-1f1f7                                       flag: Greece
1f1ec-1f1f8                                       flag: South Georgia & South Sandwich Islands
1f1ec-1f1f9                                       flag: Guatemala
1f1ec-1f1fa                                       flag: Guam
1f1ec-1f1fc                                       flag: Guinea-Bissau
1f1ec-1f1fe                                       flag: Guyana
1f1ed-1f1f0                                       flag: Hong Kong SAR China
1f1ed-1f1f2                                       flag: Heard & McDonald Islands
1f1ed-1f1f3                                       flag: Honduras
1f1ed-1f1f7                                       flag: Croatia
1f1ed-1f1f9                                       flag: Haiti
1f1ed-1f1fa                                       flag: Hungary
1f1ee-1f1e8                                       flag: Canary Islands
1f1ee-1f1e9                                       flag: Indonesia
1f1ee-1f1ea                                       flag: Ireland
1f1ee-1f1f1                                       flag: Israel
1f1ee-1f1f2                                       flag: Isle of Man
1f1ee-1f1f3                                       flag: India
1f1ee-1f1f4                                       flag: British Indian Ocean Territory
1f1ee-1f1f6                                       flag: Iraq
1f1ee-1f1f7                                       flag: Iran
1f1ee-1f1f8                                       flag: Iceland
1f1ee-1f1f9                                       flag: Italy
1f1ef-1f1ea                                       flag: Jersey
1f1ef-1f1f2                                       flag: Jamaica
1f1ef-1f1f4                                       flag: Jordan
1f1ef-1f1f5                                       flag: Japan
1f1f0-1f1ea                                       flag: Kenya
1f1f0-1f1ec                                       flag: Kyrgyzstan
1f1f0-1f1ed                                       flag: Cambodia
1f1f0-1f1ee                                       flag: Kiribati
1f1f0-1f1f2                                       flag: Comoros
1f1f0-1f1f3                                       flag: St. Kitts & Nevis
1f1f0-1f1f5                                       flag: North Korea
1f1f0-1f1f7                                       flag: South Korea
1f1f0-1f1fc                                       flag: Kuwait
1f1f0-1f1fe                                       flag: Cayman Islands
1f1f0-1f1ff                                       flag: Kazakhstan
1f1f1-1f1e6                                       flag: Laos
1f1f1-1f1e7                                       flag: Lebanon
1f1f1-1f1e8                                       flag: St. Lucia
1f1f1-1f1ee                                       flag: Liechtenstein
1f1f1-1f1f0                                       flag: Sri Lanka
1f1f1-1f1f7                                       flag: Liberia
1f1f1-1f1f8                                       flag: Lesotho
1f1f1-1f1f9                                       flag: Lithuania
1f1f1-1f1fa                                       flag: Luxembourg
1f1f1-1f1fb                                       flag: Latvia
1f1f1-1f1fe                                       flag: Libya
1f1f2-1f1e6                                       flag: Morocco
1f1f2-1f1e8                                       flag: Monaco
1f1f2-1f1e9                                       flag: Moldova
1f1f2-1f1ea                                       flag: Montenegro
1f1f2-1f1eb                                       flag: St. Martin
1f1f2-1f1ec                                       flag: Madagascar
1f1f2-1f1ed                                       flag: Marshall Islands
1f1f2-1f1f0                                       flag: North Macedonia
1f1f2-1f1f1                                       flag: Mali
1f1f2-1f1f3                                       flag: Mongolia
1f1f2-1f1f4                                       flag: Macao SAR China
1f1f2-1f1f5                                       flag: Northern Mariana Islands
1f1f2-1f1f6                                       flag: Martinique
1f1f2-1f1f7                                       flag: Mauritania
1f1f2-1f1f8                                       flag: Montserrat
1f1f2-1f1f9                                       flag: Malta
1f1f2-1f1fa                                       flag: Mauritius
1f1f2-1f1fb                                       flag: Maldives
1f1f2-1f1fc                                       flag: Malawi
1f1f2-1f1fd                                       flag: Mexico
1f1f2-1f1fe                                       flag: Malaysia
1f1f2-1f1ff                                       flag: Mozambique
1f1f3-1f1e6                                       flag: Namibia
1f1f3-1f1e8                                       flag: New Caledonia
1f1f3-1f1ea                                       flag: Niger
1f1f3-1f1eb                                       flag: Norfolk Island
1f1f3-1f1ec                                       flag: Nigeria
1f1f3-1f1ee                                       flag: Nicaragua
1f1f3-1f1f1                                       flag: Netherlands
1f1f3-1f1f4                                       flag: Norway
1f1f3-1f1f5                                       flag: Nepal
1f1f3-1f1f7                                       flag: Nauru
1f1f3-1f1fa                                       flag: Niue
1f1f3-1f1ff                                       flag: New Zealand
1f1f4-1f1f2                                       flag: Oman
1f1f5-1f1e6                                       flag: Panama
1f1f5-1f1ea                                       flag: Peru
1f1f5-1f1eb                                       flag: French Polynesia
1f1f5-1f1ec                                       flag: Papua New Guinea
1f1f5-1f1ed                                       flag: Philippines
1f1f5-1f1f0                                       flag: Pakistan
1f1f5-1f1f1                                       flag: Poland
1f1f5-1f1f2                                       flag: St. Pierre & Miquelon
1f1f5-1f1f3                                       flag: Pitcairn Islands
1f1f5-1f1f7                                       flag: Puerto Rico
1f1f5-1f1f8                                       flag: Palestinian Territories
1f1f5-1f1f9                                       flag: Portugal
1f1f5-1f1fc                                       flag: Palau
1f1f5-1f1fe                                       flag: Paraguay
1f1f6-1f1e6                                       flag: Qatar
1f1f7-1f1f4                                       flag: Romania
1f1f7-1f1f8                                       flag: Serbia
1f1f7-1f1fa                                       flag: Russia
1f1f7-1f1fc                                       flag: Rwanda
1f1f8-1f1e6                                       flag: Saudi Arabia
1f1f8-1f1e7                                       flag: Solomon Islands
1f1f8-1f1e8                                       flag: Seychelles
1f1f8-1f1e9                                       flag: Sudan
1f1f8-1f1ea                                       flag: Sweden
1f1f8-1f1ec                                       flag: Singapore
1f1f8-1f1ed                                       flag: St. Helena
1f1f8-1f1ee                                       flag: Slovenia
1f1f8-1f1ef                                       flag: Svalbard & Jan Mayen
1f1f8-1f1f0                                       flag: Slovakia
1f1f8-1f1f1                                       flag: Sierra Leone
1f1f8-1f1f2                                       flag: San Marino
1f1f8-1f1f3                                       flag: Senegal
1f1f8-1f1f4                                       flag: Somalia
1f1f8-1f1f7                                       flag: Suriname
1f1f8-1f1f8                                       flag: South Sudan
1f1f8-1f1fb                                       flag: El Salvador
1f1f8-1f1fd                                       flag: Sint Maarten
1f1f8-1f1fe                                       flag: Syria
1f1f8-1f1ff                                       flag: Eswatini
1f1f9-1f1e6                                       flag: Tristan da Cunha
1f1f9-1f1e8                                       flag: Turks & Caicos Islands
1f1f9-1f1e9                                       flag: Chad
1f1f9-1f1eb                                       flag: French Southern Territories
1f1f9-1f1ec                                       flag: Togo
1f1f9-1f1ed                                       flag: Thailand
1f1f9-1f1ef                                       flag: Tajikistan
1f1f9-1f1f0                                       flag: Tokelau
1f1f9-1f1f1                                       flag: Timor-Leste
1f1f9-1f1f2                                       flag: Turkmenistan
1f1f9-1f1f3                                       flag: Tunisia
1f1f9-1f1f4                                       flag: Tonga
1f1f9-1f1f7                                       flag: Turkey
1f1f9-1f1f9                                       flag: Trinidad & Tobago
1f1f9-1f1fb                                       flag: Tuvalu
1f1f9-1f1fc                                       flag: Taiwan
1f1f9-1f1ff                                       flag: Tanzania
1f1fa-1f1e6                                       flag: Ukraine
1f1fa-1f1ec                                       flag: Uganda
1f1fa-1f1f2                                       flag: U.S. Outlying Islands
1f1fa-1f1f3                                       flag: United Nations
1f1fa-1f1f8                                       flag: United States
1f1fa-1f1fe                                       flag: Uruguay
1f1fa-1f1ff                                       flag: Uzbekistan
1f1fb-1f1e6                                       flag: Vatican City
1f1fb-1f1e8                                       flag: St. Vincent & Grenadines
1f1fb-1f1ea                                       flag: Venezuela
1f1fb-1f1ec                                       flag: British Virgin Islands
1f1fb-1f1ee                                       flag: U.S. Virgin Islands
1f1fb-1f1f3                                       flag: Vietnam
1f1fb-1f1fa                                       flag: Vanuatu
1f1fc-1f1eb                                       flag: Wallis & Futuna
1f1fc-1f1f8                                       flag: Samoa
1f1fd-1f1f0                                       flag: Kosovo
1f1fe-1f1ea                                       flag: Yemen
1f1fe-1f1f9                                       flag: Mayotte
1f1ff-1f1e6                                       flag: South Africa
1f1ff-1f1f2                                       flag: Zambia
1f1ff-1f1fc                                       flag: Zimbabwe
1f3f4-e0067-e0062-e0065-e006e-e0067-e007f         flag: England
1f3f4-e0067-e0062-e0073-e0063-e0074-e007f         flag: Scotland
1f3f4-e0067-e0062-e0077-e006c-e0073-e007f         flag: Wales
